,incident_num,lat,lng
14837,E23010015268,32.748490,-117.155191
14838,E23010015269,32.757252,-117.216254
14839,E23010015270,32.706530,-117.139845
14840,E23010015271,32.758552,-117.202071
14841,E23010015273,32.788700,-117.152742
14842,E23010015274,32.745142,-117.158382
14843,E23010015275,32.743676,-117.178208
14844,E23010015276,32.829024,-117.158472
14845,E23010015277,32.783555,-117.171802
14846,E23010015278,32.715738,-117.161084
14847,E23010015279,32.750379,-117.155573
14848,E23010015280,32.710460,-117.153854
14849,E23010015281,32.809431,-117.255520
14850,E23010015282,32.743470,-117.248689
14851,E23010015283,32.698404,-117.116800
14852,E23010015284,32.704288,-117.133837
14853,E23010015285,32.708493,-117.130235
14854,E23010015286,32.792858,-117.194511
14855,E23010015288,32.716838,-117.144916
14856,E23010015289,32.752876,-117.218727
14857,E23010015290,32.578444,-117.083583
14858,E23010015291,32.715738,-117.161084
14859,E23010015292,32.839954,-117.128477
14860,E23010015293,32.715738,-117.161084
14861,E23010015294,32.810094,-117.190273
14862,E23010015295,32.751977,-117.234583
14863,E23010015296,32.708380,-117.154131
14864,E23010015297,32.551591,-117.039807
14865,E23010015298,32.792613,-117.255525
14866,E23010015299,32.728584,-117.169600
14867,E23010015300,32.790746,-117.206157
14868,E23010015301,32.717930,-117.134994
14869,E23010015302,32.722580,-117.230961
14870,E23010015304,32.924205,-117.119232
14871,E23010015305,32.716076,-117.169069
14872,E23010015306,32.707382,-117.140213
14873,E23010015307,32.733476,-117.162148
14874,E23010015309,32.937789,-117.233324
14875,E23010015310,32.715749,-117.161979
14876,E23010015311,32.907939,-117.146461
14877,E23010015312,32.779339,-117.129745
14878,E23010015313,32.769769,-117.076270
14879,E23010015314,32.849665,-117.213312
14880,E23010015315,32.953956,-117.233998
14881,E23010015316,32.750009,-117.107287
14882,E23010015317,32.801880,-117.258618
14883,E23010015318,32.755242,-117.100176
14884,E23010015319,32.742239,-117.061199
14885,E23010015320,32.706559,-117.151523
14886,E23010015321,32.574660,-117.097103
14887,E23010015322,32.565992,-116.964321
14888,E23010015323,32.746966,-117.025486
14889,E23010015324,32.745910,-117.068061
14890,E23010015325,32.790445,-117.241933
14891,E23010015326,32.869608,-117.218246
14892,E23010015327,32.937917,-117.242998
14893,E23010015328,32.713845,-117.121629
14894,E23010015330,32.830312,-117.122615
14895,E23010015331,32.912403,-117.138502
14896,E23010015332,32.748048,-117.229342
14897,E23010015333,32.800650,-117.154586
14898,E23010015334,32.868524,-117.223146
14899,E23010015335,32.793443,-117.255729
14900,E23010015336,32.917513,-117.122661
14901,E23010015337,32.727331,-117.101559
14902,E23010015338,32.794933,-117.254843
14903,E23010015339,32.903128,-117.122448
14904,E23010015340,32.548725,-117.035212
14905,E23010015341,32.805589,-117.128790
14906,E23010015342,32.713845,-117.121629
14907,E23010015343,32.920614,-117.134803
14908,E23010015344,32.804898,-117.144463
14909,E23010015345,32.745590,-117.058954
14910,E23010015346,32.750622,-117.209173
14911,E23010015347,32.713742,-117.159375
14912,E23010015348,32.710834,-117.040661
14913,E23010015349,32.710966,-117.166456
14914,E23010015350,32.743470,-117.248689
14915,E23010015351,32.706559,-117.151523
14916,E23010015352,32.792659,-117.156358
14917,E23010015353,32.840022,-117.275186
14918,E23010015354,32.706299,-117.150366
14919,E23010015355,32.742141,-117.183605
14920,E23010015356,32.810900,-117.116921
14921,E23010015358,32.740200,-117.147472
14922,E23010015359,32.711542,-117.118682
14923,E23010015360,32.814340,-117.124637
14924,E23010015362,32.759278,-117.128012
14925,E23010015363,32.841988,-117.197586
14926,E23010015364,32.885558,-117.160158
14927,E23010015365,32.792376,-117.196701
14928,E23010015366,32.803730,-117.222460
14929,E23010015367,32.785716,-117.101515
14930,E23010015368,32.716107,-117.165735
14931,E23010015369,32.719977,-117.161282
14932,E23010015370,32.754358,-117.247292
14933,E23010015371,32.706559,-117.151523
14934,E23010015372,32.753110,-117.203271
14935,E23010015373,32.742211,-117.188627
14936,E23010015374,32.753110,-117.203271
14937,E23010015375,32.712603,-117.154678
14938,E23010015376,32.745142,-117.158382
14939,E23010015377,32.712635,-117.150396
14940,E23010015378,32.814340,-117.124637
14941,E23010015379,32.817557,-117.202077
14942,E23010015380,32.716045,-117.163976
14943,E23010015381,32.707325,-117.149444
14944,E23010015382,32.753169,-117.099774
14945,E23010015383,32.833651,-117.143561
14946,E23010015384,32.712388,-117.061509
14947,E23010015385,32.712576,-117.161071
14948,E23010015386,32.565976,-117.066729
14949,E23010015387,32.736518,-117.081451
14950,E23010015388,32.686511,-117.033486
14951,E23010015389,32.753110,-117.203271
14952,E23010015390,32.704998,-117.149238
14953,E23010015391,32.697210,-117.032713
14954,E23010015392,32.670866,-117.067502
14955,E23010015393,32.717930,-117.134994
14956,E23010015394,32.709423,-117.148554
14957,E23010015395,32.961441,-117.190147
14958,E23010015397,32.737699,-117.211444
14959,E23010015398,32.703369,-117.042903
14960,E23010015399,32.710464,-117.149435
14961,E23010015400,32.714689,-117.157420
14962,E23010015401,32.712497,-117.142470
14963,E23010015402,32.710470,-117.152813
14964,E23010015403,32.753324,-117.109339
14965,E23010015404,32.703897,-117.038999
14966,E23010015405,32.717922,-117.159410
14967,E23010015406,32.749983,-117.160899
14968,E23010015407,32.693843,-117.133779
14969,E23010015408,32.573772,-116.954427
14970,E23010015409,32.706299,-117.150366
14971,E23010015410,32.727195,-117.162992
14972,E23010015411,32.949652,-117.104737
14973,E23010015412,32.712507,-117.140261
14974,E23010015413,32.716682,-117.023457
14975,E23010015414,32.711542,-117.118682
14976,E23010015416,32.792184,-117.176341
14977,E23010015417,32.710473,-117.151902
14978,E23010015418,32.880382,-117.178955
14979,E23010015419,32.568132,-117.057993
14980,E23010015420,32.698053,-117.114610
14981,E23010015421,32.686665,-117.105721
14982,E23010015422,32.751506,-117.215546
14983,E23010015423,32.708353,-117.161014
14984,E23010015424,32.909511,-117.159492
14985,E23010015425,33.237988,-117.289420
14986,E23010015426,32.788929,-117.130735
14987,E23010015427,32.802622,-117.216465
14988,E23010015428,32.850118,-117.193375
14989,E23010015429,32.688724,-117.046455
14990,E23010015430,32.810094,-117.190273
14991,E23010015431,32.763692,-117.063185
14992,E23010015432,32.743133,-117.190628
14993,E23010015433,32.710656,-117.164985
14994,E23010015434,32.706287,-117.153437
14995,E23010015435,32.711746,-117.095823
14996,E23010015436,32.755827,-117.203785
14997,E23010015437,32.792473,-117.254414
14998,E23010015439,32.752096,-117.151347
14999,E23010015440,32.714692,-117.156497
15000,E23010015441,32.709692,-117.162664
15001,E23010015442,32.695969,-117.127617
15002,E23010015443,32.550856,-117.045993
15003,E23010015444,32.901230,-117.185205
15004,E23010015445,32.561280,-117.040867
15005,E23010015446,32.716777,-117.159247
15006,E23010015447,32.571528,-117.064851
15007,E23010015448,32.901899,-117.199550
15008,E23010015449,32.736518,-117.081451
15009,E23010015450,32.744115,-117.113178
15010,E23010015451,32.706299,-117.150366
15011,E23010015452,32.917326,-117.118106
15012,E23010015453,32.718694,-117.085022
15013,E23010015454,32.581909,-117.082114
15014,E23010015455,32.545300,-117.030612
15015,E23010015456,32.739214,-117.076928
15016,E23010015457,32.754671,-117.202290
15017,E23010015458,32.715766,-117.149488
15018,E23010015459,32.552256,-117.044570
15019,E23010015460,32.748548,-117.133854
15020,E23010015461,32.715738,-117.161084
15021,E23010015462,32.705899,-117.082650
15022,E23010015463,32.806892,-117.150656
15023,E23010015464,32.804973,-117.133657
15024,E23010015465,32.718806,-117.142374
15025,E23010015466,32.719403,-117.109796
15026,E23010015467,32.716837,-117.113833
15027,E23010015468,32.715973,-117.151728
15028,E23010015469,32.809860,-117.131776
15029,E23010015470,32.734090,-117.113276
15030,E23010015471,32.722738,-117.086202
15031,E23010015472,32.775001,-117.235338
15032,E23010015473,32.706084,-117.149818
15033,E23010015474,32.729469,-117.089446
15034,E23010015475,32.735227,-117.087443
15035,E23010015477,32.550856,-117.045993
15036,E23010015478,32.719403,-117.109796
15037,E23010015479,32.719403,-117.109796
15038,E23010015480,32.891161,-117.149047
15039,E23010015482,32.719403,-117.109796
15040,E23010015483,32.771405,-117.167602
15041,E23010015484,32.719403,-117.109796
15042,E23010015485,32.545300,-117.030612
15043,E23010015486,32.961352,-117.088295
15044,E23010015487,32.706287,-117.153437
15045,E23010015488,32.818974,-117.116830
15046,E23010015489,32.758823,-117.064486
15047,E23010015490,32.849757,-117.274457
15048,E23010015491,32.757308,-117.083611
15049,E23010015492,32.753099,-117.207154
15050,E23010015493,32.742194,-117.104551
15051,E23010015494,32.719403,-117.109796
15052,E23010015496,32.748540,-117.131412
15053,E23010015497,32.737473,-117.113651
15054,E23010015499,32.846945,-117.275141
15055,E23010015500,32.671071,-117.061072
15056,E23010015501,32.743496,-117.143929
15057,E23010015502,32.820062,-117.149127
15058,E23010015503,32.748792,-117.122027
15059,E23010015504,32.740882,-117.151254
15060,E23010015505,32.736518,-117.081451
15061,E23010015507,32.760862,-117.105331
15062,E23010015508,32.755395,-117.133886
15063,E23010015509,32.913660,-117.144802
15064,E23010015510,32.715444,-117.086528
15065,E23010015511,32.755390,-117.135138
15066,E23010015512,32.754908,-117.085782
15067,E23010015513,32.703369,-117.042903
15068,E23010015514,32.740365,-117.111987
15069,E23010015515,32.753117,-117.091166
15070,E23010015516,32.769369,-117.056101
15071,E23010015517,32.942646,-117.240767
15072,E23010015518,32.711511,-117.165609
15073,E23010015519,32.715074,-117.085396
15074,E23010015520,32.712462,-117.149461
15075,E23010015521,32.765108,-117.104175
15076,E23010015522,32.757157,-117.100832
15077,E23010015523,32.752114,-117.151346
15078,E23010015524,32.732945,-117.116609
15079,E23010015525,32.791598,-117.255406
15080,E23010015526,32.749971,-117.162777
15081,E23010015527,32.675228,-117.061287
15082,E23010015528,32.713632,-117.154673
15083,E23010015529,32.880552,-117.202444
15084,E23010015531,32.683457,-117.045344
15085,E23010015532,32.734308,-117.214861
15086,E23010015533,32.807297,-117.197067
15087,E23010015534,32.591519,-117.075399
15088,E23010015535,32.755390,-117.135138
15089,E23010015536,32.885558,-117.160158
15090,E23010015537,32.763289,-117.110964
15091,E23010015538,32.743361,-117.077163
15092,E23010015539,32.716927,-117.162917
15093,E23010015540,32.750388,-117.122573
15094,E23010015541,32.718806,-117.142374
15095,E23010015542,32.732767,-117.149620
15096,E23010015543,32.750388,-117.122573
15097,E23010015544,32.724036,-117.077917
15098,E23010015545,32.836734,-117.187052
15099,E23010015546,32.802334,-117.233803
15100,E23010015547,32.711542,-117.118682
15101,E23010015548,32.717111,-117.165990
15102,E23010015549,32.748792,-117.122027
15103,E23010015550,32.556072,-117.054292
15104,E23010015552,32.582682,-117.087822
15105,E23010015553,32.727473,-117.180103
15106,E23010015554,32.812103,-117.252661
15107,E23010015555,32.750401,-117.209476
15108,E23010015556,32.868617,-117.234039
15109,E23010015557,32.826987,-117.139549
15110,E23010015558,32.737627,-117.224131
15111,E23010015559,32.700490,-117.103083
15112,E23010015561,32.913103,-117.126993
15113,E23010015562,32.682610,-117.054047
15114,E23010015563,32.832405,-117.136839
15115,E23010015564,32.715825,-117.140280
15116,E23010015565,32.785390,-117.129363
15117,E23010015566,32.716107,-117.165735
15118,E23010015567,32.826835,-117.276886
15119,E23010015568,32.781459,-117.131882
15120,E23010015570,32.716107,-117.165735
15121,E23010015572,32.754914,-117.084724
15122,E23010015573,32.747388,-117.235315
15123,E23010015575,32.704604,-117.150749
15124,E23010015576,32.731437,-117.151428
15125,E23010015577,32.726660,-117.244418
15126,E23010015578,32.743324,-117.188109
15127,E23010015579,32.712468,-117.148574
15128,E23010015580,32.711028,-117.151905
15129,E23010015581,32.806890,-117.258661
15130,E23010015583,32.712462,-117.149461
15131,E23010015584,32.730620,-117.159409
15132,E23010015586,32.551731,-116.942131
15133,E23010015587,32.700753,-117.114643
15134,E23010015588,32.907194,-117.084877
15135,E23010015589,32.757252,-117.216254
15136,E23010015590,32.711679,-117.153613
15137,E23010015591,32.702262,-117.108075
15138,E23010015592,32.746435,-117.094467
15139,E23010015593,32.717111,-117.165990
15140,E23010015594,32.819389,-117.182037
15141,E23010015595,32.746004,-117.115623
15142,E23010015596,32.700753,-117.114643
15143,E23010015597,32.711542,-117.146718
15144,E23010015598,32.574428,-117.076956
15145,E23010015599,32.950917,-117.152022
15146,E23010015600,32.740972,-117.161539
15147,E23010015601,32.744083,-117.108261
15148,E23010015602,32.712462,-117.149461
15149,E23010015603,32.908911,-117.087570
15150,E23010015604,32.900832,-117.205727
15151,E23010015605,32.726123,-117.166497
15152,E23010015606,32.940456,-117.039116
15153,E23010015607,32.790813,-117.169265
15154,E23010015608,32.738486,-117.108299
15155,E23010015609,32.545300,-117.030612
15156,E23010015610,32.715738,-117.161084
15157,E23010015611,32.699462,-117.118753
15158,E23010015612,32.710579,-117.162251
15159,E23010015613,32.713182,-117.114101
15160,E23010015614,32.902286,-117.191139
15161,E23010015615,32.717861,-117.149520
15162,E23010015616,32.677355,-117.053440
15163,E23010015617,32.753068,-117.203168
15164,E23010015618,32.706559,-117.151523
15165,E23010015619,32.775813,-117.067926
15166,E23010015620,32.732410,-117.164862
15167,E23010015621,32.545448,-117.042619
15168,E23010015622,32.586249,-117.092830
15169,E23010015623,32.754985,-117.214802
15170,E23010015624,32.934716,-117.237158
15171,E23010015625,32.706530,-117.139845
15172,E23010015626,32.775785,-117.153947
15173,E23010015628,32.745614,-117.138979
15174,E23010015629,32.583766,-117.084098
15175,E23010015630,32.758384,-117.198181
15176,E23010015631,32.805558,-117.232818
15177,E23010015632,32.754269,-117.059950
15178,E23010015633,32.912407,-117.150104
15179,E23010015634,32.751672,-117.079737
15180,E23010015636,32.802967,-117.032248
15181,E23010015637,32.725704,-117.168937
15182,E23010015638,32.736589,-117.131706
15183,E23010015639,32.717111,-117.165990
15184,E23010015640,32.755074,-117.203317
15185,E23010015641,32.725704,-117.168937
15186,E23010015642,32.759913,-117.177998
15187,E23010015643,32.706304,-117.151893
15188,E23010015644,32.548725,-117.035212
15189,E23010015645,32.762889,-117.198222
15190,E23010015647,32.744515,-117.245135
15191,E23010015648,32.712562,-117.093970
15192,E23010015649,33.002328,-117.089795
15193,E23010015650,32.713659,-117.111029
15194,E23010015652,32.767705,-117.042599
15195,E23010015653,32.753133,-117.059542
15196,E23010015655,32.746935,-117.166140
15197,E23010015656,32.752055,-117.246639
15198,E23010015657,32.831497,-117.134774
15199,E23010015658,32.733498,-117.159409
15200,E23010015659,32.742973,-117.050438
15201,E23010015660,32.740331,-117.105806
15202,E23010015661,32.750379,-117.155573
15203,E23010015662,32.715973,-117.151728
15204,E23010015663,32.711414,-117.093554
15205,E23010015664,32.937789,-117.233324
15206,E23010015665,32.831310,-117.279746
15207,E23010015666,32.754010,-117.148167
15208,E23010015667,32.740327,-117.107033
15209,E23010015669,32.749628,-117.100919
15210,E23010015670,32.790996,-117.199117
15211,E23010015671,32.704998,-117.149238
15212,E23010015672,32.754427,-117.151788
15213,E23010015673,32.800542,-117.229335
15214,E23010015674,32.759081,-117.096771
15215,E23010015675,32.743971,-117.134676
15216,E23010015676,32.734536,-117.159404
15217,E23010015677,32.766525,-117.185447
15218,E23010015678,32.714757,-117.144022
15219,E23010015679,32.704231,-117.149746
15220,E23010015680,32.706530,-117.139845
15221,E23010015681,32.705306,-117.151765
15222,E23010015682,32.870454,-117.222123
15223,E23010015683,32.799167,-117.234774
15224,E23010015684,32.949891,-117.107177
15225,E23010015685,32.716827,-117.154724
15226,E23010015686,32.921025,-117.253186
15227,E23010015687,32.708265,-117.162721
15228,E23010015688,32.729894,-117.084070
15229,E23010015689,32.831002,-117.142491
15230,E23010015690,32.750154,-117.157442
15231,E23010015691,32.833529,-117.182733
15232,E23010015692,32.756465,-117.087923
15233,E23010015693,32.821825,-117.097127
15234,E23010015694,32.821228,-117.123487
15235,E23010015696,32.739214,-117.076928
